,rmse,time-linalgsolve,rmse_lsa,time-lsa,nn,len-train,len-train-lsa,dataset
134,406.2140906977761,0.5378000650089234,211.15612549948096,3.7849795849760994,256,655,689,dem2180-duplicated-coords
135,478.746391654971,1.932568455929868,7297.486568488724,15.539260462042876,512,649,689,dem2180-duplicated-coords
136,5.579596571785575,0.1080907869618386,5.6787683030236,0.1363818800309673,4,662,689,dem2180-duplicated-coords
137,4.0639634390909745,0.10133171093184501,4.063329921596671,0.13527621899265796,8,656,689,dem2180-duplicated-coords
138,4.400080463541903,0.09908629208803177,4.4041815842282865,0.1403370889602229,16,660,689,dem2180-duplicated-coords
139,4.491524605848585,0.109484001994133,4.489997618687668,0.1884929930092767,32,655,689,dem2180-duplicated-coords
140,5.871683320888933,0.13475639198441058,5.870044497997297,0.36817933700513095,64,652,689,dem2180-duplicated-coords
141,40.21863558252581,0.20662666799034923,7.837186748001776,1.0529509159969166,128,660,689,dem2180-duplicated-coords
142,517.918302700681,0.49876564904116094,1150.9963826509932,3.5187920330790803,256,660,689,dem2180-duplicated-coords
143,480.2209763275578,1.8798309970879927,1389.55666990736,16.040628253947943,512,663,689,dem2180-duplicated-coords
144,5.562746528332746,0.10782087908592075,5.607624771483958,0.13646781991701573,4,663,689,dem2180-duplicated-coords
145,4.556245624331144,0.10099956800695509,4.554801551256004,0.13301469502039254,8,656,689,dem2180-duplicated-coords
146,4.401098239171499,0.098954988992773,4.410078793558745,0.14048959303181618,16,659,689,dem2180-duplicated-coords
147,4.33933125657258,0.11043615802191198,4.339776454654204,0.18812307599000633,32,659,689,dem2180-duplicated-coords
148,5.5589019552491985,0.13964705599937588,5.561604820344474,0.3736916579073295,64,649,689,dem2180-duplicated-coords
149,8.945244006595411,0.2025752259651199,10.766803297592226,1.0608525490388274,128,650,689,dem2180-duplicated-coords
150,941.0330863798573,0.4955033860169351,331.17716437242353,3.6252668160013855,256,650,689,dem2180-duplicated-coords
151,8085.912507239158,1.940562375006266,751.9936121897401,16.02839622600004,512,651,689,dem2180-duplicated-coords
152,5.627614450919998,0.10509895207360387,5.665059984165489,0.13473542092833668,4,661,689,dem2180-duplicated-coords
153,4.457174933179997,0.10037273401394486,4.458154817010662,0.13240105309523642,8,647,689,dem2180-duplicated-coords
154,4.682440487384519,0.10073172301054001,4.673470762495338,0.1388991349376738,16,648,689,dem2180-duplicated-coords
155,4.7228552618923,0.1108015599893406,4.722919249814873,0.18678182503208518,32,655,689,dem2180-duplicated-coords
156,4.6096747560529066,0.13662326999474317,4.6090185340691106,0.3661963449558243,64,653,689,dem2180-duplicated-coords
157,17.598478944027846,0.20410283701494336,6.983871936480939,1.0437271139817312,128,652,689,dem2180-duplicated-coords
158,477.6427934461887,0.49607836396899074,1779.7519783711682,3.557185559067875,256,654,689,dem2180-duplicated-coords
159,1064.3465488458837,2.283800591947511,5602.003529930138,16.44834374799393,512,651,689,dem2180-duplicated-coords
160,4.913900236131057,0.11192341905552894,4.919270452129491,0.1536425829399377,4,651,689,dem2180-duplicated-coords
161,4.496044496386183,0.11277271702419966,4.502734441104036,0.17651544394902885,8,661,689,dem2180-duplicated-coords
162,4.844808525573632,0.11937595391646028,4.837612557166248,0.17076444195117801,16,657,689,dem2180-duplicated-coords
163,4.639634280806208,0.1256763250567019,4.638166877541251,0.21673518104944378,32,657,689,dem2180-duplicated-coords
164,4.593582284339013,0.16358079807832837,4.596703426622803,0.435372618958354,64,663,689,dem2180-duplicated-coords
165,21.394819006244692,0.2073806329863146,5.9463428530172076,1.0730220440309495,128,662,689,dem2180-duplicated-coords
166,479.85085696210876,0.4963181869825348,372.1504341278816,3.6025389790302143,256,646,689,dem2180-duplicated-coords
167,214.93208579071452,1.9273382079554722,576.3371374847042,16.52113474206999,512,656,689,dem2180-duplicated-coords
168,4.0490076724450175,0.1170234769815579,4.06332757191782,0.14857729605864733,4,651,689,dem2180-duplicated-coords
169,4.340249639101144,0.11122544296085835,4.345058605330991,0.14395250601228327,8,662,689,dem2180-duplicated-coords
170,4.770084795004521,0.10941581905353814,4.776776889591549,0.1498301069950685,16,657,689,dem2180-duplicated-coords
171,4.20066052623643,0.1183900039177388,4.203778846578222,0.21548271097708493,32,648,689,dem2180-duplicated-coords
172,4.591319418211757,0.15943247405812144,4.590810249981094,0.41254469903651625,64,657,689,dem2180-duplicated-coords
173,52.62476888419925,0.2140433150343597,18.249680967122668,1.1171343480236828,128,660,689,dem2180-duplicated-coords
174,265.8953605029857,0.5336908489698544,237.435359400708,4.0589728120248765,256,659,689,dem2180-duplicated-coords
