,rmse,time-linalgsolve,rmse_lsa,time-lsa,nn,dataset
124,0.7618155304961971,0.017471248997026123,0.7618155304961987,0.025114920004853047,64,meuse
125,0.657937352659305,0.016136997001012787,0.6579373526593051,0.021232139988569543,4,meuse
126,0.5874893861170645,0.017430181003874168,0.5874893861170659,0.022656840010313317,8,meuse
127,0.5815354843663914,0.016936428990447894,0.5815354843663919,0.024511278999852948,16,meuse
128,0.5502815214500782,0.017546379996929318,0.5502815214500786,0.02695236100407783,32,meuse
129,0.667969905121469,0.01740002199949231,0.6679699051214697,0.025486093989457004,64,meuse
130,0.6532877399523278,0.016649145996780135,0.6532877399523275,0.022166743001434952,4,meuse
131,0.6775727757504589,0.016637476001051255,0.6775727757504567,0.024464817994157784,8,meuse
132,0.6532072332697666,0.017199231995618902,0.6532072332697657,0.02509056800045073,16,meuse
133,0.711346455642362,0.017637172000831924,0.7113464556423609,0.025955069999326952,32,meuse
134,0.6450906839988158,0.0174448809993919,0.645090683998816,0.025723223996465094,64,meuse
135,0.6966621673696408,0.016774543997598812,0.6966621673696405,0.022452367993537337,4,meuse
136,0.7108828334405388,0.01720148698950652,0.7108828334405385,0.02258327200252097,8,meuse
137,0.7738507197840656,0.018426815993734635,0.7738507197840662,0.025824689990258776,16,meuse
138,0.6459036352343711,0.017172359002870508,0.645903635234372,0.025958446000004187,32,meuse
139,0.7636737816432154,0.01670900201133918,0.763673781643212,0.02479978599876631,64,meuse
140,0.6877754176219425,0.016960099004791118,0.6877754176219433,0.02231334600946866,4,meuse
141,0.7985743621571754,0.01730210600362625,0.7985743621571751,0.022044212004402652,8,meuse
142,0.6186806115428862,0.016994738005450927,0.6186806115428903,0.02472577900334727,16,meuse
143,0.5516651767222686,0.01760867499979213,0.5516651767222666,0.025448115993640386,32,meuse
144,0.6595140593340011,0.01722154898743611,0.659514059334001,0.02466110400564503,64,meuse
145,0.6736936530672945,0.01642449699284043,0.6736936530672949,0.021497367997653782,4,meuse
146,0.6685352824686656,0.017411233013262972,0.6685352824686663,0.022954298998229206,8,meuse
147,0.6561555977229727,0.016889923994312994,0.6561555977229786,0.02450624600169249,16,meuse
148,0.7860173361391037,0.01701472999411635,0.7860173361391027,0.024973967010737397,32,meuse
149,0.6202553637889276,0.016750631999457255,0.620255363788928,0.025751672001206316,64,meuse
150,0.6846141049771546,0.016038941001170315,0.6846141049771545,0.020556827992550097,4,meuse
151,0.7765923211351937,0.018853092013159767,0.7765923211351934,0.022637337999185547,8,meuse
152,0.6816670655492455,0.022189455004991032,0.6816670655492457,0.028074285000911914,16,meuse
153,0.725117412343273,0.017202825998538174,0.7251174123432694,0.02419666999776382,32,meuse
154,0.7146217868318238,0.017610427996260114,0.7146217868318275,0.025109802998485975,64,meuse
155,0.7778146199918223,0.01709442600258626,0.7778146199918221,0.02214855799684301,4,meuse
156,0.6621615113651571,0.01637584899435751,0.6621615113651566,0.022177325998200104,8,meuse
157,0.7178916065964703,0.017465951008489355,0.7178916065964712,0.025414054995053448,16,meuse
158,0.5322726690886865,0.01679463700565975,0.5322726690886839,0.025427725006011315,32,meuse
159,0.6048285781882892,0.01696575699315872,0.604828578188288,0.024411501988652162,64,meuse
160,0.7417870345308017,0.016191371993045323,0.7417870345308015,0.020802617000299506,4,meuse
161,0.5993834747230292,0.01723261999723036,0.5993834747230289,0.023746463004499674,8,meuse
162,0.5990101891197109,0.017233806996955536,0.5990101891197109,0.02522953599691391,16,meuse
163,0.7043621342491957,0.016981876993668266,0.7043621342491923,0.02460325699939858,32,meuse
164,0.6619080333311359,0.017033292999258265,0.6619080333311417,0.025419059995329008,64,meuse
165,0.7291628514068831,0.016651658006594516,0.7291628514068828,0.022089518010034226,4,meuse
166,0.6913871278780167,0.01641997399565298,0.6913871278780158,0.023064640001393855,8,meuse
167,0.6621123902249278,0.017057870005373843,0.6621123902249272,0.025445213002967648,16,meuse
168,0.6520187162720624,0.01739393000025302,0.6520187162720606,0.025696044001961127,32,meuse
169,0.5588876913877537,0.017360933998133987,0.558887691387751,0.025820196999120526,64,meuse
170,0.6231771016777355,0.016827117986395024,0.6231771016777361,0.021581868990324438,4,meuse
171,0.7440998554598178,0.017007147995173,0.7440998554598178,0.023395595999318175,8,meuse
172,0.7021930216197239,0.017725569996400736,0.7021930216197214,0.026218280007014982,16,meuse
