,rmse,time-linalgsolve,rmse_lsa,time-lsa,nn,dataset
264,5.053517084713693,0.028772933990694582,5.053517084713705,0.03661525994539261,4,dem2180
265,5.453685033004059,0.027980971965007484,5.453685033004066,0.03575961699243635,8,dem2180
266,5.527002951621376,0.029858888941816986,5.527002951621379,0.039176058024168015,16,dem2180
267,3.343122842419196,0.03478671994525939,3.343122842419225,0.05177723802626133,32,dem2180
268,4.9873650303164245,0.040524245938286185,4.987365030316488,0.10115821496583521,64,dem2180
269,9.35072577282453,0.05508733505848795,9.3507257728163,0.2594676340231672,128,dem2180
270,558.2878467806626,0.12127882696222514,558.2878474727307,0.8532295220065862,256,dem2180
271,959.1241172723012,0.41782187996432185,959.1241172481809,3.374072607024573,512,dem2180
272,4.885315827500305,0.02886202000081539,4.885315827500282,0.03483450796920806,4,dem2180
273,4.832366803533069,0.029851080966182053,4.832366803533061,0.0360607240581885,8,dem2180
274,3.9150514811293444,0.02953339007217437,3.915051481129346,0.04109930992126465,16,dem2180
275,3.928110139340392,0.03232416708488017,3.9281101393403803,0.05322599597275257,32,dem2180
276,4.706580701189122,0.042426960077136755,4.706580701189151,0.10652833105996251,64,dem2180
277,13.173975726851356,0.05708668800070882,13.173975726906113,0.2608147969003767,128,dem2180
278,232.48244468308076,0.11733812605962157,232.4824446847554,0.8341181461000815,256,dem2180
279,193.28278253574803,0.4230367849813774,193.28278252172538,3.388628203072585,512,dem2180
280,3.782156848242127,0.028586487052962184,3.7821568482421384,0.03558459901250899,4,dem2180
281,3.2690791608385026,0.02863538498058915,3.2690791608385026,0.03652793797664344,8,dem2180
282,3.9854804079149466,0.029024831019341946,3.9854804079149417,0.03997570101637393,16,dem2180
283,3.770422948811144,0.032361068995669484,3.7704229488111536,0.05183559493161738,32,dem2180
284,4.430587065575124,0.040610880008898675,4.430587065575174,0.10333470208570361,64,dem2180
285,9.039665893481299,0.057198930997401476,9.03966589348112,0.260876608081162,128,dem2180
286,235.30577600801493,0.11669745401013643,235.30577601370493,0.8354850900359452,256,dem2180
287,531.5281032701733,0.43018830695655197,531.5281033485562,3.454647074919194,512,dem2180
288,4.15736071436253,0.029136882978491485,4.157360714362534,0.03453174396418035,4,dem2180
289,5.192348228918525,0.02864578296430409,5.192348228918523,0.03673876798711717,8,dem2180
290,4.4757244374080845,0.030223997891880572,4.475724437408076,0.04085640097036958,16,dem2180
291,3.9053122334337513,0.032875934964977205,3.9053122334337513,0.05157331400550902,32,dem2180
292,4.536820952278866,0.04049029399175197,4.536820952278977,0.10324343095999211,64,dem2180
293,5.200194277041838,0.05704584391787648,5.200194277041971,0.26150102296378464,128,dem2180
294,287.4966891900138,0.11794594395905733,287.49668919670626,0.8084366540424526,256,dem2180
295,374.86527918878033,0.4096440839348361,374.8652792574923,3.282846297021024,512,dem2180
296,5.011152849174527,0.028544288012199104,5.0111528491745325,0.03437681798823178,4,dem2180
297,4.419994865953717,0.028356908936984837,4.419994865953713,0.03601804201025516,8,dem2180
298,3.9501995421837477,0.028555895085446537,3.950199542183762,0.03999358997680247,16,dem2180
299,5.0934873787532045,0.034610884031280875,5.093487378753198,0.05053001700434834,32,dem2180
300,3.882005947623135,0.0392443819437176,3.8820059476228588,0.09788420202676207,64,dem2180
301,3.2702084613426203,0.05461340898182243,3.2702084613423215,0.25530091009568423,128,dem2180
302,111.94947064704137,0.11384861299302429,111.94947064847133,0.8069119519786909,256,dem2180
303,139.26538481882974,0.4039274789392948,139.26538481710196,3.3019006790127605,512,dem2180
304,4.521032572469893,0.027752569993026555,4.521032572469892,0.03374320094007999,4,dem2180
305,4.040688706074765,0.028536597033962607,4.040688706074769,0.03549573302734643,8,dem2180
306,4.474655044413453,0.029746860032901168,4.474655044413457,0.039794170996174216,16,dem2180
307,4.474795135865194,0.03175071894656867,4.47479513586519,0.05090145708527416,32,dem2180
308,3.9778372981101535,0.03920320107135922,3.9778372981100807,0.09740149008575827,64,dem2180
309,4.388994206143908,0.05558973201550543,4.388994206143305,0.2535931239835918,128,dem2180
310,374.89300109112736,0.11334488610737026,374.89300111242187,0.8138541950611398,256,dem2180
311,5373.518643018412,0.40863616100978106,5373.518646695429,3.3465534689603373,512,dem2180
312,4.79528398452291,0.02896464499644935,4.795283984522927,0.03493864007759839,4,dem2180
313,4.043467937513988,0.029047877993434668,4.043467937513986,0.03711799206212163,8,dem2180
314,4.920057417831959,0.029630423989146948,4.920057417831954,0.04037610592786223,16,dem2180
315,4.194256740883949,0.03355893900152296,4.194256740883933,0.05227379803545773,32,dem2180
316,4.801104212603894,0.04183245403692126,4.8011042126038275,0.10210287198424339,64,dem2180
317,4.591241250403111,0.05799288197886199,4.591241250403254,0.2633810651022941,128,dem2180
318,103.36849144592418,0.11661839601583779,103.36849144452155,0.8381720939651132,256,dem2180
319,5619.905526847959,0.4274057699367404,5619.905518121929,3.413391878013499,512,dem2180
320,4.76105692168182,0.028689714963547885,4.761056921681817,0.03495763603132218,4,dem2180
321,3.8333544903242665,0.028972705942578614,3.833354490324262,0.03648582496680319,8,dem2180
322,4.483980222469044,0.030424844939261675,4.483980222469046,0.04022091790102422,16,dem2180
323,3.8721723115332236,0.03297540300991386,3.8721723115332343,0.05172238196246326,32,dem2180
324,6.286990139660842,0.0410035599488765,6.286990139660874,0.09875791799277067,64,dem2180
325,6.6860270242712225,0.05662938905879855,6.686027024272106,0.2608175250934437,128,dem2180
326,131.98303948490488,0.12090132501907647,131.98303947778672,0.8398568680277094,256,dem2180
327,178.42939174592493,0.4152389490045607,178.42939174382457,3.3868576699169353,512,dem2180
328,3.4502255186127018,0.029599458095617592,3.4502255186126796,0.03485727892257273,4,dem2180
329,4.606482128941939,0.02813754102680832,4.60648212894194,0.036324138985946774,8,dem2180
330,3.764657384216364,0.030352086992934346,3.7646573842163558,0.03987884195521474,16,dem2180
331,4.486891331339881,0.032253004028461874,4.486891331339881,0.051008900976739824,32,dem2180
332,5.348979153602104,0.04052791104186326,5.3489791536019204,0.10113232908770442,64,dem2180
333,10.050220583411885,0.056074886000715196,10.050220583484657,0.2621434760512784,128,dem2180
334,219.75601899768597,0.11824512702878565,219.75601898489978,0.8369980310089886,256,dem2180
335,579.9411540015906,0.41099445591680706,579.9411544308448,3.3710941799217835,512,dem2180
336,5.375744662546144,0.02817410498391837,5.375744662546145,0.034870126051828265,4,dem2180
337,4.565268269559263,0.029095179052092135,4.565268269559264,0.036441228934563696,8,dem2180
338,4.08612523823231,0.030527565977536142,4.086125238232303,0.04075944097712636,16,dem2180
339,3.972320216396677,0.03280373092275113,3.972320216396701,0.054239341989159584,32,dem2180
340,4.674705623827177,0.041118842898868024,4.674705623827083,0.10057724791113287,64,dem2180
341,10.379929443951083,0.0571281349984929,10.379929443941766,0.26116281806025654,128,dem2180
342,535.0122836740846,0.11834820499643683,535.0122835971843,0.8320023629348725,256,dem2180
343,332.6421698271266,0.4137221969431266,332.642169825378,3.390117487986572,512,dem2180
344,3.97587676960172,0.028729824000038207,3.975876769601708,0.03610380494501442,4,dem2180
345,4.58685376682506,0.028346392093226314,4.586853766825056,0.036079705925658345,8,dem2180
346,4.238778958862603,0.02910923201125115,4.23877895886259,0.03907159809023142,16,dem2180
347,5.551224967305532,0.032539332984015346,5.55122496730552,0.05258173600304872,32,dem2180
348,3.936064623395326,0.040158899035304785,3.936064623395457,0.09985452005639672,64,dem2180
349,6.726578973462633,0.05661295598838478,6.726578973297954,0.26035137998405844,128,dem2180
350,162.64495797526214,0.1205929140560329,162.64495798180033,0.829598747077398,256,dem2180
351,963.9996688480035,0.41719348006881773,963.9996689536928,3.4195952510926872,512,dem2180
352,4.723843254984397,0.028546225978061557,4.723843254984416,0.03595739300362766,4,dem2180
353,4.700601748769311,0.028921492979861796,4.700601748769313,0.03674955200403929,8,dem2180
354,4.488205023153617,0.029733756091445684,4.488205023153613,0.04018778610043228,16,dem2180
355,3.747649887778043,0.0327943799784407,3.7476498877780315,0.05169633193872869,32,dem2180
356,6.49182442279603,0.04065606999211013,6.491824422796029,0.10189652396366,64,dem2180
357,79.08363546789917,0.05748238007072359,79.08363546803534,0.26053949003107846,128,dem2180
358,311.0104869103599,0.11801332898903638,311.01048693172805,0.837092244066298,256,dem2180
359,430.8487647077349,0.41652644402347505,430.8487646902571,3.3786439549876377,512,dem2180
360,4.627562398017585,0.028347938903607428,4.627562398017588,0.03574592596851289,4,dem2180
361,4.826363399072464,0.02890227804891765,4.826363399072468,0.03652448195498437,8,dem2180
362,4.6527287110959135,0.029065403039567173,4.652728711095917,0.03945170191582292,16,dem2180
363,3.8784418844274624,0.032432889100164175,3.8784418844274904,0.051438638009130955,32,dem2180
364,3.7597325969701125,0.041110855992883444,3.759732596970113,0.1005741689587012,64,dem2180
365,5.636616196042195,0.058714259997941554,5.636616196037774,0.2592670429730788,128,dem2180
366,461.364841663587,0.1168505511013791,461.36484165883525,0.8339085300685838,256,dem2180
367,543.1722358651806,0.4062320999801159,543.1722358921636,3.3046185149578378,512,dem2180
368,5.178796491832975,0.02696923993062228,5.178796491832967,0.0337239489890635,4,dem2180
369,4.276385957647015,0.027415765915066004,4.276385957647021,0.03472899994812906,8,dem2180
370,4.508421478790248,0.02887427096720785,4.5084214787902415,0.03813143807929009,16,dem2180
371,4.4816687295264055,0.032600587932392955,4.481668729526408,0.049930318957194686,32,dem2180
372,4.6853100410196244,0.04097627510782331,4.685310041019659,0.0952560210134834,64,dem2180
373,7.193707886803056,0.05410322395619005,7.193707886802139,0.251319888047874,128,dem2180
374,101.4168986169837,0.1144817580934614,101.41689861609083,0.7991664180299267,256,dem2180
375,3533.2155950570827,0.4455953990109265,3533.2156286324534,3.2959460840793326,512,dem2180
376,4.525813529360149,0.02714703604578972,4.525813529360163,0.03434498608112335,4,dem2180
377,4.260564813008517,0.02869690500665456,4.260564813008513,0.03446007601451129,8,dem2180
378,5.473580974739498,0.029138609999790788,5.473580974739506,0.03847065300215036,16,dem2180
379,4.807097657069801,0.033898581052199006,4.807097657069787,0.0517411440378055,32,dem2180
380,3.8961900583924076,0.04251972399652004,3.896190058392396,0.09646711009554565,64,dem2180
381,9.708849885234187,0.05364013300277293,9.708849885248755,0.2559931220021099,128,dem2180
382,161.56556055404792,0.11384754197206348,161.5655605433704,0.8143795999931172,256,dem2180
383,2103.6923243262054,0.40607701800763607,2103.6923176370806,3.2991435469593853,512,dem2180
384,5.152824339845247,0.029309933073818684,5.1528243398452425,0.03509439108893275,4,dem2180
385,5.154063053009218,0.029175407951697707,5.154063053009213,0.036764395073987544,8,dem2180
386,5.26708850962742,0.03053342003840953,5.267088509627423,0.04001088801305741,16,dem2180
387,3.8291713059039942,0.03335460496600717,3.8291713059039827,0.05215335194952786,32,dem2180
388,5.074062074454366,0.039360219961963594,5.07406207445425,0.09983724693302065,64,dem2180
389,6.5082561604937155,0.0571328189689666,6.5082561605023885,0.261450640973635,128,dem2180
390,138.42442255864702,0.11704238702077419,138.42442255861974,0.8547636209987104,256,dem2180
391,376.33900511870945,0.4142023640451953,376.33900515723775,3.384069129009731,512,dem2180
392,3.6217586747153603,0.02851292199920863,3.6217586747153603,0.0354594059754163,4,dem2180
393,4.7483853237869855,0.029222899000160396,4.748385323786987,0.03605786105617881,8,dem2180
394,5.045571146338309,0.030633147922344506,5.045571146338312,0.04007638804614544,16,dem2180
395,4.989182414809824,0.032742634997703135,4.9891824148098385,0.052011333988048136,32,dem2180
396,3.9669516980811173,0.040652064024470747,3.966951698081172,0.09948779898695648,64,dem2180
397,9.222480867195431,0.058298836927860975,9.222480867181892,0.26589497504755855,128,dem2180
398,349.43854271042534,0.1185221429914236,349.43854267323997,0.8356456749606878,256,dem2180
399,249.5742697162378,0.42175037995912135,249.57426971284534,3.371877257945016,512,dem2180
400,4.004451070018217,0.03018758399412036,4.00445107001822,0.03574007307179272,4,dem2180
401,3.9446351710413707,0.029970427975058556,3.944635171041368,0.037396501982584596,8,dem2180
